Provinsi;Kabupaten;Kecamatan;Desa;adm1;adm2;adm3;adm4
Jawa Timur;Pamekasan;Galis;Galis;35;35.28;35.28.03;35.28.03.2005
Jawa Timur;Pamekasan;Galis;Bulay;35;35.28;35.28.03;35.28.03.2006
Jawa Timur;Pamekasan;Galis;Pagendingan;35;35.28;35.28.03;35.28.03.2007
Jawa Timur;Pamekasan;Galis;Ponteh;35;35.28;35.28.03;35.28.03.2008
Jawa Timur;Pamekasan;Galis;Polagan;35;35.28;35.28.03;35.28.03.2009
Jawa Timur;Pamekasan;Galis;Artodung;35;35.28;35.28.03;35.28.03.2010
Jawa Timur;Pamekasan;Pamekasan;Kangenan;35;35.28;35.28.04;35.28.04.1001
Jawa Timur;Pamekasan;Pamekasan;Patemon;35;35.28;35.28.04;35.28.04.1003
Jawa Timur;Pamekasan;Pamekasan;Bugih;35;35.28;35.28.04;35.28.04.1011
Jawa Timur;Pamekasan;Pamekasan;Jungcangcang;35;35.28;35.28.04;35.28.04.1012
Jawa Timur;Pamekasan;Pamekasan;Parteker;35;35.28;35.28.04;35.28.04.1013
Jawa Timur;Pamekasan;Pamekasan;Barurambat Kota;35;35.28;35.28.04;35.28.04.1014
Jawa Timur;Pamekasan;Pamekasan;Gladak Anyar;35;35.28;35.28.04;35.28.04.1015
Jawa Timur;Pamekasan;Pamekasan;Kolpajung;35;35.28;35.28.04;35.28.04.1016
Jawa Timur;Pamekasan;Pamekasan;Kowel;35;35.28;35.28.04;35.28.04.1017
Jawa Timur;Pamekasan;Pamekasan;Panempan;35;35.28;35.28.04;35.28.04.2002
Jawa Timur;Pamekasan;Pamekasan;Laden;35;35.28;35.28.04;35.28.04.2004
Jawa Timur;Pamekasan;Pamekasan;Jalmak;35;35.28;35.28.04;35.28.04.2005
Jawa Timur;Pamekasan;Pamekasan;Teja Barat;35;35.28;35.28.04;35.28.04.2006
Jawa Timur;Pamekasan;Pamekasan;Teja Timur;35;35.28;35.28.04;35.28.04.2007
Jawa Timur;Pamekasan;Pamekasan;Bettet;35;35.28;35.28.04;35.28.04.2008
Jawa Timur;Pamekasan;Pamekasan;Nyalabu Laok;35;35.28;35.28.04;35.28.04.2009
Jawa Timur;Pamekasan;Pamekasan;Nyalabu Daya;35;35.28;35.28.04;35.28.04.2010
Jawa Timur;Pamekasan;Pamekasan;Toronan;35;35.28;35.28.04;35.28.04.2018
Jawa Timur;Pamekasan;Proppo;Karang Anyar ;35;35.28;35.28.05;35.28.05.2001
Jawa Timur;Pamekasan;Proppo;Toket;35;35.28;35.28.05;35.28.05.2002
Jawa Timur;Pamekasan;Proppo;Candi Burung;35;35.28;35.28.05;35.28.05.2003
Jawa Timur;Pamekasan;Proppo;Batu Kalangan;35;35.28;35.28.05;35.28.05.2004
Jawa Timur;Pamekasan;Proppo;Gro'om;35;35.28;35.28.05;35.28.05.2005
Jawa Timur;Pamekasan;Proppo;Srambah;35;35.28;35.28.05;35.28.05.2006
Jawa Timur;Pamekasan;Proppo;Pangtonggal;35;35.28;35.28.05;35.28.05.2007
Jawa Timur;Pamekasan;Proppo;Samiran;35;35.28;35.28.05;35.28.05.2008
Jawa Timur;Pamekasan;Proppo;Kodik;35;35.28;35.28.05;35.28.05.2009
Jawa Timur;Pamekasan;Proppo;Klampar;35;35.28;35.28.05;35.28.05.2010
Jawa Timur;Pamekasan;Proppo;Samatan;35;35.28;35.28.05;35.28.05.2011
Jawa Timur;Pamekasan;Proppo;Lenteng;35;35.28;35.28.05;35.28.05.2012
Jawa Timur;Pamekasan;Proppo;Talangoh;35;35.28;35.28.05;35.28.05.2013
Jawa Timur;Pamekasan;Proppo;Billa'an;35;35.28;35.28.05;35.28.05.2014
Jawa Timur;Pamekasan;Proppo;Rangperang Laok;35;35.28;35.28.05;35.28.05.2015
Jawa Timur;Pamekasan;Proppo;Rangperang Daja;35;35.28;35.28.05;35.28.05.2016
Jawa Timur;Pamekasan;Proppo;Banyubulu;35;35.28;35.28.05;35.28.05.2017
Jawa Timur;Pamekasan;Proppo;Pangorayan;35;35.28;35.28.05;35.28.05.2018
Jawa Timur;Pamekasan;Proppo;Panglemah;35;35.28;35.28.05;35.28.05.2019
Jawa Timur;Pamekasan;Proppo;Mapper;35;35.28;35.28.05;35.28.05.2020
Jawa Timur;Pamekasan;Proppo;Proppo;35;35.28;35.28.05;35.28.05.2021
Jawa Timur;Pamekasan;Proppo;Jambringin;35;35.28;35.28.05;35.28.05.2022
Jawa Timur;Pamekasan;Proppo;Campor;35;35.28;35.28.05;35.28.05.2023
Jawa Timur;Pamekasan;Proppo;Panaguan;35;35.28;35.28.05;35.28.05.2024
Jawa Timur;Pamekasan;Proppo;Pangbatok;35;35.28;35.28.05;35.28.05.2025
Jawa Timur;Pamekasan;Proppo;Tattangoh;35;35.28;35.28.05;35.28.05.2026
Jawa Timur;Pamekasan;Proppo;Badung;35;35.28;35.28.05;35.28.05.2027
Jawa Timur;Pamekasan;Palengaan;Banyupelle;35;35.28;35.28.06;35.28.06.2001
Jawa Timur;Pamekasan;Palengaan;Rek Kerrek;35;35.28;35.28.06;35.28.06.2002
Jawa Timur;Pamekasan;Palengaan;Angsanah;35;35.28;35.28.06;35.28.06.2003
Jawa Timur;Pamekasan;Palengaan;Akkor;35;35.28;35.28.06;35.28.06.2004
Jawa Timur;Pamekasan;Palengaan;Larangan Badung;35;35.28;35.28.06;35.28.06.2005
Jawa Timur;Pamekasan;Palengaan;Panaan;35;35.28;35.28.06;35.28.06.2006
Jawa Timur;Pamekasan;Palengaan;Potoan Laok;35;35.28;35.28.06;35.28.06.2007
Jawa Timur;Pamekasan;Palengaan;Patoan Daja;35;35.28;35.28.06;35.28.06.2008
Jawa Timur;Pamekasan;Palengaan;Kacok;35;35.28;35.28.06;35.28.06.2009
Jawa Timur;Pamekasan;Palengaan;Rombuh;35;35.28;35.28.06;35.28.06.2010
Jawa Timur;Pamekasan;Palengaan;Palengaan Laok;35;35.28;35.28.06;35.28.06.2011
Jawa Timur;Pamekasan;Palengaan;Palengaan Dajah;35;35.28;35.28.06;35.28.06.2012
Jawa Timur;Pamekasan;Pegantenan;Plakpak;35;35.28;35.28.07;35.28.07.2001
Jawa Timur;Pamekasan;Pegantenan;Palesanggar;35;35.28;35.28.07;35.28.07.2002
Jawa Timur;Pamekasan;Pegantenan;Pegantenan;35;35.28;35.28.07;35.28.07.2003
Jawa Timur;Pamekasan;Pegantenan;Bulangan Branta;35;35.28;35.28.07;35.28.07.2004
Jawa Timur;Pamekasan;Pegantenan;Bulangan Barat;35;35.28;35.28.07;35.28.07.2005
Jawa Timur;Pamekasan;Pegantenan;Bulangan Haji;35;35.28;35.28.07;35.28.07.2006
Jawa Timur;Pamekasan;Pegantenan;Tlagah;35;35.28;35.28.07;35.28.07.2007
Jawa Timur;Pamekasan;Pegantenan;Bulangan Timur;35;35.28;35.28.07;35.28.07.2008
Jawa Timur;Pamekasan;Pegantenan;Tebul Timur;35;35.28;35.28.07;35.28.07.2009
Jawa Timur;Pamekasan;Pegantenan;Tebul Barat;35;35.28;35.28.07;35.28.07.2010
Jawa Timur;Pamekasan;Pegantenan;Ambender;35;35.28;35.28.07;35.28.07.2011
Jawa Timur;Pamekasan;Pegantenan;Pasanggar;35;35.28;35.28.07;35.28.07.2012
Jawa Timur;Pamekasan;Pegantenan;Tanjung;35;35.28;35.28.07;35.28.07.2013
Jawa Timur;Pamekasan;Larangan;Peltong;35;35.28;35.28.08;35.28.08.2001
Jawa Timur;Pamekasan;Larangan;Blumbungan;35;35.28;35.28.08;35.28.08.2002
Jawa Timur;Pamekasan;Larangan;Trasak;35;35.28;35.28.08;35.28.08.2003
Jawa Timur;Pamekasan;Larangan;Tentenan Barat;35;35.28;35.28.08;35.28.08.2004
Jawa Timur;Pamekasan;Larangan;Tentenan Timur;35;35.28;35.28.08;35.28.08.2005
Jawa Timur;Pamekasan;Larangan;Grujugan;35;35.28;35.28.08;35.28.08.2006
Jawa Timur;Pamekasan;Larangan;Larangan Luar;35;35.28;35.28.08;35.28.08.2007
Jawa Timur;Pamekasan;Larangan;Larangan Dalam;35;35.28;35.28.08;35.28.08.2008
Jawa Timur;Pamekasan;Larangan;Panaguan;35;35.28;35.28.08;35.28.08.2009
Jawa Timur;Pamekasan;Larangan;Montok;35;35.28;35.28.08;35.28.08.2010
Jawa Timur;Pamekasan;Larangan;Taraban;35;35.28;35.28.08;35.28.08.2011
Jawa Timur;Pamekasan;Larangan;Duko Timur;35;35.28;35.28.08;35.28.08.2012
Jawa Timur;Pamekasan;Larangan;Lancar;35;35.28;35.28.08;35.28.08.2013
Jawa Timur;Pamekasan;Larangan;Kaduara Barat;35;35.28;35.28.08;35.28.08.2014
Jawa Timur;Pamekasan;Pakong;Bicorong;35;35.28;35.28.09;35.28.09.2001
Jawa Timur;Pamekasan;Pakong;Klompang Barat;35;35.28;35.28.09;35.28.09.2002
Jawa Timur;Pamekasan;Pakong;Klompang Timur;35;35.28;35.28.09;35.28.09.2003
Jawa Timur;Pamekasan;Pakong;Cenlecen;35;35.28;35.28.09;35.28.09.2004
Jawa Timur;Pamekasan;Pakong;Bajang;35;35.28;35.28.09;35.28.09.2005
Jawa Timur;Pamekasan;Pakong;Banban;35;35.28;35.28.09;35.28.09.2006
Jawa Timur;Pamekasan;Pakong;Somalang;35;35.28;35.28.09;35.28.09.2007
Jawa Timur;Pamekasan;Pakong;Palalang;35;35.28;35.28.09;35.28.09.2008
Jawa Timur;Pamekasan;Pakong;Seddur;35;35.28;35.28.09;35.28.09.2009
Jawa Timur;Pamekasan;Pakong;Pakong;35;35.28;35.28.09;35.28.09.2010
Jawa Timur;Pamekasan;Pakong;Bandungan;35;35.28;35.28.09;35.28.09.2011
Jawa Timur;Pamekasan;Pakong;Lebbek;35;35.28;35.28.09;35.28.09.2012
Jawa Timur;Pamekasan;Waru;Bajur;35;35.28;35.28.10;35.28.10.2001
Jawa Timur;Pamekasan;Waru;Sumber Waru;35;35.28;35.28.10;35.28.10.2002
Jawa Timur;Pamekasan;Waru;Tampojung Pregih;35;35.28;35.28.10;35.28.10.2003
Jawa Timur;Pamekasan;Waru;Tampojung Guwa;35;35.28;35.28.10;35.28.10.2004
Jawa Timur;Pamekasan;Waru;Tampojung Tengah;35;35.28;35.28.10;35.28.10.2005
Jawa Timur;Pamekasan;Waru;Tampojung Tenggina;35;35.28;35.28.10;35.28.10.2006
Jawa Timur;Pamekasan;Waru;Ragang;35;35.28;35.28.10;35.28.10.2007
Jawa Timur;Pamekasan;Waru;Sana Laok;35;35.28;35.28.10;35.28.10.2008
Jawa Timur;Pamekasan;Waru;Waru Timur;35;35.28;35.28.10;35.28.10.2009
Jawa Timur;Pamekasan;Waru;Waru Barat;35;35.28;35.28.10;35.28.10.2010
Jawa Timur;Pamekasan;Waru;Tlonto Ares;35;35.28;35.28.10;35.28.10.2011
Jawa Timur;Pamekasan;Waru;Tagangser Laok;35;35.28;35.28.10;35.28.10.2012
Jawa Timur;Pamekasan;Batumarmar;Bujur Barat;35;35.28;35.28.11;35.28.11.2001
Jawa Timur;Pamekasan;Batumarmar;Pangereman;35;35.28;35.28.11;35.28.11.2002
Jawa Timur;Pamekasan;Batumarmar;Bangserreh;35;35.28;35.28.11;35.28.11.2003
Jawa Timur;Pamekasan;Batumarmar;Lesong Laok;35;35.28;35.28.11;35.28.11.2004
Jawa Timur;Pamekasan;Batumarmar;Ponjanan Barat;35;35.28;35.28.11;35.28.11.2005
Jawa Timur;Pamekasan;Batumarmar;Ponjanan Timur;35;35.28;35.28.11;35.28.11.2006
Jawa Timur;Pamekasan;Batumarmar;Kapong;35;35.28;35.28.11;35.28.11.2007
Jawa Timur;Pamekasan;Batumarmar;Lesong Daja;35;35.28;35.28.11;35.28.11.2008
Jawa Timur;Pamekasan;Batumarmar;Batu Bintang;35;35.28;35.28.11;35.28.11.2009
Jawa Timur;Pamekasan;Batumarmar;Blaban;35;35.28;35.28.11;35.28.11.2010
Jawa Timur;Pamekasan;Batumarmar;Tamberu;35;35.28;35.28.11;35.28.11.2011
Jawa Timur;Pamekasan;Batumarmar;Bujur Tengah;35;35.28;35.28.11;35.28.11.2012
Jawa Timur;Pamekasan;Batumarmar;Bujur Timur;35;35.28;35.28.11;35.28.11.2013
Jawa Timur;Pamekasan;Kadur;Pamaroh;35;35.28;35.28.12;35.28.12.2001
Jawa Timur;Pamekasan;Kadur;Pamoroh;35;35.28;35.28.12;35.28.12.2002
Jawa Timur;Pamekasan;Kadur;Sokolelah;35;35.28;35.28.12;35.28.12.2003
Jawa Timur;Pamekasan;Kadur;Gagah;35;35.28;35.28.12;35.28.12.2004
Jawa Timur;Pamekasan;Kadur;Kertagena Laok;35;35.28;35.28.12;35.28.12.2005
Jawa Timur;Pamekasan;Kadur;Kertagena Tengah;35;35.28;35.28.12;35.28.12.2006
Jawa Timur;Pamekasan;Kadur;Bungbaruh;35;35.28;35.28.12;35.28.12.2007
Jawa Timur;Pamekasan;Kadur;Kadur;35;35.28;35.28.12;35.28.12.2008
Jawa Timur;Pamekasan;Kadur;Bangkes;35;35.28;35.28.12;35.28.12.2009
Jawa Timur;Pamekasan;Kadur;Kertagenah Dajah;35;35.28;35.28.12;35.28.12.2010
Jawa Timur;Pamekasan;Pasean;Sana Tengah;35;35.28;35.28.13;35.28.13.2001
Jawa Timur;Pamekasan;Pasean;Sana Daja;35;35.28;35.28.13;35.28.13.2002
Jawa Timur;Pamekasan;Pasean;Tagangser Daja;35;35.28;35.28.13;35.28.13.2003
Jawa Timur;Pamekasan;Pasean;Sotabar;35;35.28;35.28.13;35.28.13.2004
Jawa Timur;Pamekasan;Pasean;Tlonto Raja;35;35.28;35.28.13;35.28.13.2005
Jawa Timur;Pamekasan;Pasean;Dempo Barat;35;35.28;35.28.13;35.28.13.2006
Jawa Timur;Pamekasan;Pasean;Dempo Timur;35;35.28;35.28.13;35.28.13.2007
Jawa Timur;Pamekasan;Pasean;Bindang;35;35.28;35.28.13;35.28.13.2008
Jawa Timur;Pamekasan;Pasean;Batokerbuy;35;35.28;35.28.13;35.28.13.2009
Jawa Timur;Sumenep;Kota Sumenep ;Kepanjin;35;35.29;35.29.01;35.29.01.1015
Jawa Timur;Sumenep;Kota Sumenep ;Pajagalan;35;35.29;35.29.01;35.29.01.1016
Jawa Timur;Sumenep;Kota Sumenep ;Bangselok;35;35.29;35.29.01;35.29.01.1017
Jawa Timur;Sumenep;Kota Sumenep ;Karangduak;35;35.29;35.29.01;35.29.01.1018
Jawa Timur;Sumenep;Kota Sumenep ;Kolor;35;35.29;35.29.01;35.29.01.2005
Jawa Timur;Sumenep;Kota Sumenep ;Pabian;35;35.29;35.29.01;35.29.01.2006
Jawa Timur;Sumenep;Kota Sumenep ;Marengan Daya;35;35.29;35.29.01;35.29.01.2007
Jawa Timur;Sumenep;Kota Sumenep ;Kacongan;35;35.29;35.29.01;35.29.01.2008
Jawa Timur;Sumenep;Kota Sumenep ;Paberasan;35;35.29;35.29.01;35.29.01.2009
Jawa Timur;Sumenep;Kota Sumenep ;Parsangan;35;35.29;35.29.01;35.29.01.2010
Jawa Timur;Sumenep;Kota Sumenep ;Bangkal;35;35.29;35.29.01;35.29.01.2011
Jawa Timur;Sumenep;Kota Sumenep ;Kebunan;35;35.29;35.29.01;35.29.01.2012
Jawa Timur;Sumenep;Kota Sumenep ;Pamolokan;35;35.29;35.29.01;35.29.01.2013
Jawa Timur;Sumenep;Kota Sumenep ;Pangarangan;35;35.29;35.29.01;35.29.01.2014
Jawa Timur;Sumenep;Kota Sumenep ;Pandian;35;35.29;35.29.01;35.29.01.2019
Jawa Timur;Sumenep;Kota Sumenep ;Kebunagung;35;35.29;35.29.01;35.29.01.2020
Jawa Timur;Sumenep;Kalianget;Pinggirpapas;35;35.29;35.29.02;35.29.02.2001
Jawa Timur;Sumenep;Kalianget;Karanganyar;35;35.29;35.29.02;35.29.02.2002
Jawa Timur;Sumenep;Kalianget;Marengan Laok;35;35.29;35.29.02;35.29.02.2003
Jawa Timur;Sumenep;Kalianget;Kertasada;35;35.29;35.29.02;35.29.02.2004
Jawa Timur;Sumenep;Kalianget;Kalimook;35;35.29;35.29.02;35.29.02.2005
Jawa Timur;Sumenep;Kalianget;Kalianget Barat;35;35.29;35.29.02;35.29.02.2006
Jawa Timur;Sumenep;Kalianget;Kalianget Timur;35;35.29;35.29.02;35.29.02.2007
Jawa Timur;Sumenep;Manding;Kasengan;35;35.29;35.29.03;35.29.03.2001
Jawa Timur;Sumenep;Manding;Lalangon;35;35.29;35.29.03;35.29.03.2002
Jawa Timur;Sumenep;Manding;Tenonan;35;35.29;35.29.03;35.29.03.2003
Jawa Timur;Sumenep;Manding;Lanjuk;35;35.29;35.29.03;35.29.03.2004
Jawa Timur;Sumenep;Manding;Gadding;35;35.29;35.29.03;35.29.03.2005
Jawa Timur;Sumenep;Manding;Giring;35;35.29;35.29.03;35.29.03.2006
Jawa Timur;Sumenep;Manding;Gunung Kembar;35;35.29;35.29.03;35.29.03.2007
Jawa Timur;Sumenep;Manding;Jaba'an;35;35.29;35.29.03;35.29.03.2008
Jawa Timur;Sumenep;Manding;Manding Laok;35;35.29;35.29.03;35.29.03.2009
Jawa Timur;Sumenep;Manding;Manding Timur;35;35.29;35.29.03;35.29.03.2010
Jawa Timur;Sumenep;Manding;Manding Daya;35;35.29;35.29.03;35.29.03.2011
Jawa Timur;Sumenep;Talango;Talango;35;35.29;35.29.04;35.29.04.2001
Jawa Timur;Sumenep;Talango;Padike;35;35.29;35.29.04;35.29.04.2002
Jawa Timur;Sumenep;Talango;Cabbiya;35;35.29;35.29.04;35.29.04.2003
Jawa Timur;Sumenep;Talango;Essang;35;35.29;35.29.04;35.29.04.2004
Jawa Timur;Sumenep;Talango;Kombang;35;35.29;35.29.04;35.29.04.2005
Jawa Timur;Sumenep;Talango;Poteran;35;35.29;35.29.04;35.29.04.2006
Jawa Timur;Sumenep;Talango;Palasa;35;35.29;35.29.04;35.29.04.2007
Jawa Timur;Sumenep;Talango;Gapurana;35;35.29;35.29.04;35.29.04.2008
Jawa Timur;Sumenep;Bluto;Guluk Manjung;35;35.29;35.29.05;35.29.05.2001
Jawa Timur;Sumenep;Bluto;Kapedi;35;35.29;35.29.05;35.29.05.2002
Jawa Timur;Sumenep;Bluto;Pakandangan Barat;35;35.29;35.29.05;35.29.05.2003
Jawa Timur;Sumenep;Bluto;Pakandangan Tengah;35;35.29;35.29.05;35.29.05.2004
Jawa Timur;Sumenep;Bluto;Pakandangan Sangra;35;35.29;35.29.05;35.29.05.2005
Jawa Timur;Sumenep;Bluto;Aeng Dake;35;35.29;35.29.05;35.29.05.2006
Jawa Timur;Sumenep;Bluto;Aeng Baja Kenek;35;35.29;35.29.05;35.29.05.2007
Jawa Timur;Sumenep;Bluto;Bluto;35;35.29;35.29.05;35.29.05.2008
Jawa Timur;Sumenep;Bluto;Lobuk;35;35.29;35.29.05;35.29.05.2009
Jawa Timur;Sumenep;Bluto;Bumbungan;35;35.29;35.29.05;35.29.05.2010
Jawa Timur;Sumenep;Bluto;Masaran;35;35.29;35.29.05;35.29.05.2011
Jawa Timur;Sumenep;Bluto;Palongan;35;35.29;35.29.05;35.29.05.2012
Jawa Timur;Sumenep;Bluto;Aeng Baja Raja;35;35.29;35.29.05;35.29.05.2013
Jawa Timur;Sumenep;Bluto;Karang Campaka;35;35.29;35.29.05;35.29.05.2014
Jawa Timur;Sumenep;Bluto;Sera Barat;35;35.29;35.29.05;35.29.05.2015
Jawa Timur;Sumenep;Bluto;Sera Tengah;35;35.29;35.29.05;35.29.05.2016
Jawa Timur;Sumenep;Bluto;Sera Timur;35;35.29;35.29.05;35.29.05.2017
Jawa Timur;Sumenep;Bluto;Gingging;35;35.29;35.29.05;35.29.05.2018
Jawa Timur;Sumenep;Bluto;Errabu;35;35.29;35.29.05;35.29.05.2019
Jawa Timur;Sumenep;Bluto;Gilang;35;35.29;35.29.05;35.29.05.2020
Jawa Timur;Sumenep;Saronggi;Pagar Batu;35;35.29;35.29.06;35.29.06.2001
Jawa Timur;Sumenep;Saronggi;Tanjung;35;35.29;35.29.06;35.29.06.2002
Jawa Timur;Sumenep;Saronggi;Kebundadap Timur;35;35.29;35.29.06;35.29.06.2003
Jawa Timur;Sumenep;Saronggi;Langsar;35;35.29;35.29.06;35.29.06.2004
Jawa Timur;Sumenep;Saronggi;Kebundadap Barat;35;35.29;35.29.06;35.29.06.2005
Jawa Timur;Sumenep;Saronggi;Saroka;35;35.29;35.29.06;35.29.06.2006
Jawa Timur;Sumenep;Saronggi;Tanamerah;35;35.29;35.29.06;35.29.06.2007
Jawa Timur;Sumenep;Saronggi;Nambakor;35;35.29;35.29.06;35.29.06.2008
Jawa Timur;Sumenep;Saronggi;Saronggi;35;35.29;35.29.06;35.29.06.2009
Jawa Timur;Sumenep;Saronggi;Moangan;35;35.29;35.29.06;35.29.06.2010
Jawa Timur;Sumenep;Saronggi;Juluk;35;35.29;35.29.06;35.29.06.2011
Jawa Timur;Sumenep;Saronggi;Aengtongtong;35;35.29;35.29.06;35.29.06.2012
Jawa Timur;Sumenep;Saronggi;Talang;35;35.29;35.29.06;35.29.06.2013
Jawa Timur;Sumenep;Saronggi;Kambingan Timur;35;35.29;35.29.06;35.29.06.2014
Jawa Timur;Sumenep;Lenteng;Moncek Barat;35;35.29;35.29.07;35.29.07.2001
Jawa Timur;Sumenep;Lenteng;Moncek Tengah;35;35.29;35.29.07;35.29.07.2002
Jawa Timur;Sumenep;Lenteng;Moncek Timur;35;35.29;35.29.07;35.29.07.2003
Jawa Timur;Sumenep;Lenteng;Banaresep Timur;35;35.29;35.29.07;35.29.07.2004
Jawa Timur;Sumenep;Lenteng;Tarogan;35;35.29;35.29.07;35.29.07.2005
Jawa Timur;Sumenep;Lenteng;Kambingan Barat;35;35.29;35.29.07;35.29.07.2006
Jawa Timur;Sumenep;Lenteng;Poreh;35;35.29;35.29.07;35.29.07.2007
Jawa Timur;Sumenep;Lenteng;Lenteng Timur;35;35.29;35.29.07;35.29.07.2008
Jawa Timur;Sumenep;Lenteng;Lembung Timur;35;35.29;35.29.07;35.29.07.2009
Jawa Timur;Sumenep;Lenteng;Lenteng Barat;35;35.29;35.29.07;35.29.07.2010
Jawa Timur;Sumenep;Lenteng;Banaresep Barat;35;35.29;35.29.07;35.29.07.2011
Jawa Timur;Sumenep;Lenteng;Billapora Rebba;35;35.29;35.29.07;35.29.07.2012
Jawa Timur;Sumenep;Lenteng;Lembung Barat;35;35.29;35.29.07;35.29.07.2013
Jawa Timur;Sumenep;Lenteng;Ellak Laok;35;35.29;35.29.07;35.29.07.2014
Jawa Timur;Sumenep;Lenteng;Ellak Daya;35;35.29;35.29.07;35.29.07.2015
Jawa Timur;Sumenep;Lenteng;Daramista;35;35.29;35.29.07;35.29.07.2016
Jawa Timur;Sumenep;Lenteng;Jambu;35;35.29;35.29.07;35.29.07.2017
Jawa Timur;Sumenep;Lenteng;Cangkreng;35;35.29;35.29.07;35.29.07.2018
Jawa Timur;Sumenep;Lenteng;Meddelan;35;35.29;35.29.07;35.29.07.2019
Jawa Timur;Sumenep;Lenteng;Sendir;35;35.29;35.29.07;35.29.07.2020
Jawa Timur;Sumenep;Giliginting;Galis;35;35.29;35.29.08;35.29.08.2001
Jawa Timur;Sumenep;Giliginting;Gedugan;35;35.29;35.29.08;35.29.08.2002
Jawa Timur;Sumenep;Giliginting;Bringsang;35;35.29;35.29.08;35.29.08.2003
Jawa Timur;Sumenep;Giliginting;Aenganyar;35;35.29;35.29.08;35.29.08.2004
Jawa Timur;Sumenep;Giliginting;Lombang;35;35.29;35.29.08;35.29.08.2005
Jawa Timur;Sumenep;Giliginting;Jate;35;35.29;35.29.08;35.29.08.2006
Jawa Timur;Sumenep;Giliginting;Banbaru;35;35.29;35.29.08;35.29.08.2007
Jawa Timur;Sumenep;Giliginting;Banmaleng;35;35.29;35.29.08;35.29.08.2008
Jawa Timur;Sumenep;Guluk-Guluk;Bakeong;35;35.29;35.29.09;35.29.09.2001
Jawa Timur;Sumenep;Guluk-Guluk;Payudan Dundang;35;35.29;35.29.09;35.29.09.2002
Jawa Timur;Sumenep;Guluk-Guluk;Pordapor;35;35.29;35.29.09;35.29.09.2003
Jawa Timur;Sumenep;Guluk-Guluk;Guluk-guluk;35;35.29;35.29.09;35.29.09.2004
Jawa Timur;Sumenep;Guluk-Guluk;Ketawang Laok;35;35.29;35.29.09;35.29.09.2005
Jawa Timur;Sumenep;Guluk-Guluk;Pananggungan;35;35.29;35.29.09;35.29.09.2006
Jawa Timur;Sumenep;Guluk-Guluk;Bragung;35;35.29;35.29.09;35.29.09.2007
Jawa Timur;Sumenep;Guluk-Guluk;Tambuko;35;35.29;35.29.09;35.29.09.2008
Jawa Timur;Sumenep;Guluk-Guluk;Payudan Nangger;35;35.29;35.29.09;35.29.09.2009
Jawa Timur;Sumenep;Guluk-Guluk;Payudan Daleman;35;35.29;35.29.09;35.29.09.2010
Jawa Timur;Sumenep;Guluk-Guluk;Payudan Karangsokon;35;35.29;35.29.09;35.29.09.2011
Jawa Timur;Sumenep;Guluk-Guluk;Batuampar;35;35.29;35.29.09;35.29.09.2012
Jawa Timur;Sumenep;Ganding;Bataal Barat;35;35.29;35.29.10;35.29.10.2001
Jawa Timur;Sumenep;Ganding;Bataal Timur;35;35.29;35.29.10;35.29.10.2002
Jawa Timur;Sumenep;Ganding;Rombiya Barat;35;35.29;35.29.10;35.29.10.2003
Jawa Timur;Sumenep;Ganding;Rombiya Timur;35;35.29;35.29.10;35.29.10.2004
Jawa Timur;Sumenep;Ganding;Talaga;35;35.29;35.29.10;35.29.10.2005
Jawa Timur;Sumenep;Ganding;Billapora Barat;35;35.29;35.29.10;35.29.10.2006
Jawa Timur;Sumenep;Ganding;Billapora Timur;35;35.29;35.29.10;35.29.10.2007
Jawa Timur;Sumenep;Ganding;Ganding;35;35.29;35.29.10;35.29.10.2008
Jawa Timur;Sumenep;Ganding;Gadu Timur;35;35.29;35.29.10;35.29.10.2009
Jawa Timur;Sumenep;Ganding;Gadu Barat;35;35.29;35.29.10;35.29.10.2010
Jawa Timur;Sumenep;Ganding;Ketawang Larangan;35;35.29;35.29.10;35.29.10.2011
Jawa Timur;Sumenep;Ganding;Ketawang Parebaan;35;35.29;35.29.10;35.29.10.2012
Jawa Timur;Sumenep;Ganding;Ketawang Daleman;35;35.29;35.29.10;35.29.10.2013
Jawa Timur;Sumenep;Ganding;Ketawang Karay;35;35.29;35.29.10;35.29.10.2014
Jawa Timur;Sumenep;Pragaan;Kaduara Timur;35;35.29;35.29.11;35.29.11.2001
Jawa Timur;Sumenep;Pragaan;Sendang;35;35.29;35.29.11;35.29.11.2002
Jawa Timur;Sumenep;Pragaan;Rombasan;35;35.29;35.29.11;35.29.11.2003
Jawa Timur;Sumenep;Pragaan;Sentol Laok;35;35.29;35.29.11;35.29.11.2004
Jawa Timur;Sumenep;Pragaan;Larangan Perreng;35;35.29;35.29.11;35.29.11.2005
Jawa Timur;Sumenep;Pragaan;Sentol Daya;35;35.29;35.29.11;35.29.11.2006
Jawa Timur;Sumenep;Pragaan;Pakamban Daya;35;35.29;35.29.11;35.29.11.2007
Jawa Timur;Sumenep;Pragaan;Pakamban Laok;35;35.29;35.29.11;35.29.11.2008
Jawa Timur;Sumenep;Pragaan;Jaddung;35;35.29;35.29.11;35.29.11.2009
Jawa Timur;Sumenep;Pragaan;Pragaan Laok;35;35.29;35.29.11;35.29.11.2010
Jawa Timur;Sumenep;Pragaan;Pragaan Daya;35;35.29;35.29.11;35.29.11.2011
Jawa Timur;Sumenep;Pragaan;Prenduan;35;35.29;35.29.11;35.29.11.2012
